task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1273	a6/439e19	392816	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:BEDTOOLS_INTERSECT (H3K4_A_R3)	COMPLETED	0	2025-01-24 04:19:35.129	7.2s	0ms	64.4%	8.4 MB	28 MB	929.6 KB	917.4 KB
1283	eb/3af603	394153	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:BEDTOOLS_INTERSECT (H3K27_N_R4)	COMPLETED	0	2025-01-24 04:19:36.640	9s	1s	59.0%	7.6 MB	26.7 MB	3.3 MB	1.9 MB
1285	a8/a4f901	394455	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:BEDTOOLS_INTERSECT (H3K27_N_R2)	COMPLETED	0	2025-01-24 04:19:37.139	10.5s	1s	71.5%	7.6 MB	26.7 MB	3.3 MB	4.2 MB
1277	41/2bc72a	397137	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:BEDTOOLS_INTERSECT (H3K27_A_R3)	COMPLETED	0	2025-01-24 04:19:40.120	7.8s	0ms	60.5%	7.6 MB	26.7 MB	1023.6 KB	1.1 MB
1287	f6/fef43f	398132	NFCORE_CUTANDRUN:CUTANDRUN:CONSENSUS_PEAKS:BEDTOOLS_MERGE (H3K27_A)	COMPLETED	0	2025-01-24 04:19:42.126	7.2s	0ms	66.8%	7.9 MB	13.9 MB	3.1 MB	3.5 MB
1288	d0/44d968	398283	NFCORE_CUTANDRUN:CUTANDRUN:CONSENSUS_PEAKS:BEDTOOLS_MERGE (nH3K27_N)	COMPLETED	0	2025-01-24 04:19:42.323	7.8s	0ms	62.6%	7.6 MB	13.9 MB	209.2 KB	150.4 KB
1286	75/4c3f0c	398083	NFCORE_CUTANDRUN:CUTANDRUN:CONSENSUS_PEAKS:BEDTOOLS_MERGE (H3K27_N)	COMPLETED	0	2025-01-24 04:19:42.019	9.2s	1s	64.9%	7.7 MB	13.9 MB	10.8 MB	11.8 MB
1276	40/aced79	397871	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:BEDTOOLS_INTERSECT (H3K27_A_R2)	COMPLETED	0	2025-01-24 04:19:41.538	9.7s	0ms	55.9%	7.4 MB	26.7 MB	1023.6 KB	961 KB
1274	a3/14c7f7	397689	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:BEDTOOLS_INTERSECT (H3K27_A_R4)	COMPLETED	0	2025-01-24 04:19:41.244	10.2s	0ms	53.9%	7.4 MB	26.7 MB	1023.6 KB	470.7 KB
1275	b9/feca70	398020	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:BEDTOOLS_INTERSECT (H3K27_A_R1)	COMPLETED	0	2025-01-24 04:19:41.857	9.8s	0ms	48.3%	7.6 MB	26.9 MB	1023.6 KB	669.5 KB
1261	dc/d77fc3	397380	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:BEDTOOLS_INTERSECT (nH3K4_N_R2)	COMPLETED	0	2025-01-24 04:19:40.852	11.3s	0ms	13.5%	7.3 MB	26.6 MB	117.5 KB	28.6 KB
1284	36/c224ff	397927	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:BEDTOOLS_INTERSECT (H3K27_N_R1)	COMPLETED	0	2025-01-24 04:19:41.675	10.6s	0ms	71.1%	8.4 MB	27.5 MB	3.3 MB	2.5 MB
1282	24/9e683b	397131	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:BEDTOOLS_INTERSECT (H3K27_N_R3)	COMPLETED	0	2025-01-24 04:19:40.097	12.4s	1s	60.9%	7.1 MB	26.6 MB	3.3 MB	2.5 MB
1215	21/31a353	364968	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_COMPUTEMATRIX_PEAKS (H3K4_N_R1)	COMPLETED	0	2025-01-24 04:19:05.364	47.2s	41s	756.1%	580.6 MB	1.6 GB	11.9 GB	57.6 MB
1289	62/53fe54	401578	NFCORE_CUTANDRUN:CUTANDRUN:CONSENSUS_PEAKS:BEDTOOLS_MERGE (nH3K4_A)	COMPLETED	0	2025-01-24 04:19:45.641	8.6s	0ms	50.1%	3.1 MB	5.4 MB	180.8 KB	115.4 KB
1290	c8/c9611e	403088	NFCORE_CUTANDRUN:CUTANDRUN:CONSENSUS_PEAKS:BEDTOOLS_MERGE (H3K4_A)	COMPLETED	0	2025-01-24 04:19:47.624	6.7s	1s	68.4%	7.6 MB	13.9 MB	2.8 MB	2.9 MB
1292	88/c32835	405076	NFCORE_CUTANDRUN:CUTANDRUN:CONSENSUS_PEAKS:AWK (nH3K27_A)	COMPLETED	0	2025-01-24 04:19:49.353	8.6s	33ms	38.8%	2.8 MB	3.9 MB	335.9 KB	4.2 KB
1318	4d/1ee793	406276	NFCORE_CUTANDRUN:CUTANDRUN:CONSENSUS_PEAKS:AWK (nH3K27_N)	COMPLETED	0	2025-01-24 04:19:51.243	6.7s	31ms	21.0%	2.9 MB	3.9 MB	253.9 KB	1.7 KB
1319	87/3ee439	406587	NFCORE_CUTANDRUN:CUTANDRUN:CONSENSUS_PEAKS:AWK (H3K27_N)	COMPLETED	0	2025-01-24 04:19:51.452	6.8s	160ms	56.6%	3.9 MB	7.9 MB	11.9 MB	4.9 MB
1291	e2/7f1d90	403829	NFCORE_CUTANDRUN:CUTANDRUN:CONSENSUS_PEAKS:AWK (nH3K4_N)	COMPLETED	0	2025-01-24 04:19:47.974	11.3s	40ms	18.0%	2.9 MB	3.9 MB	250.2 KB	1.2 KB
1317	e6/26358a	406273	NFCORE_CUTANDRUN:CUTANDRUN:CONSENSUS_PEAKS:AWK (H3K27_A)	COMPLETED	0	2025-01-24 04:19:51.219	8.6s	73ms	40.4%	3.8 MB	7.9 MB	3.6 MB	781.5 KB
1293	fb/e1093a	405523	NFCORE_CUTANDRUN:CUTANDRUN:CONSENSUS_PEAKS:AWK (H3K4_N)	COMPLETED	0	2025-01-24 04:19:50.192	9.8s	123ms	26.3%	3.7 MB	7.9 MB	4.5 MB	2.5 MB
1327	0e/10bfe4	409334	NFCORE_CUTANDRUN:CUTANDRUN:CONSENSUS_PEAKS:AWK (nH3K4_A)	COMPLETED	0	2025-01-24 04:19:54.378	5.9s	42ms	0.0%	2.9 MB	3.9 MB	218.9 KB	2.2 KB
1328	65/20353c	409340	NFCORE_CUTANDRUN:CUTANDRUN:CONSENSUS_PEAKS:AWK (H3K4_A)	COMPLETED	0	2025-01-24 04:19:54.398	7.7s	82ms	20.3%	3.9 MB	7.9 MB	3 MB	1.6 MB
1330	66/773ddb	412384	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CONSENSUS_PEAK_COUNTS (nH3K27_A)	COMPLETED	0	2025-01-24 04:19:58.316	4.6s	0ms	21.1%	3.1 MB	4.3 MB	117.4 KB	8 KB
1331	db/3b87b6	414056	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CONSENSUS_PEAK_COUNTS (nH3K27_N)	COMPLETED	0	2025-01-24 04:19:59.804	4s	0ms	16.5%	3.2 MB	4.3 MB	112.4 KB	3 KB
1332	c7/150447	414241	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CONSENSUS_PEAK_COUNTS (H3K27_N)	COMPLETED	0	2025-01-24 04:20:00.262	5s	0ms	60.0%	5.5 MB	12.3 MB	9.9 MB	9.8 MB
1333	fd/4fe8b0	417091	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CONSENSUS_PEAK_COUNTS (nH3K4_N)	COMPLETED	0	2025-01-24 04:20:02.942	4s	0ms	20.8%	3.2 MB	4.3 MB	111.4 KB	1.9 KB
1334	45/b8169c	417912	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CONSENSUS_PEAK_COUNTS (H3K27_A)	COMPLETED	0	2025-01-24 04:20:03.856	4.3s	1s	36.6%	3.1 MB	4.3 MB	1.6 MB	1.5 MB
1335	b2/eeacb4	419051	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CONSENSUS_PEAK_COUNTS (H3K4_N)	COMPLETED	0	2025-01-24 04:20:05.526	3.4s	0ms	35.9%	4.3 MB	8.2 MB	5.2 MB	5.1 MB
1302	b7/601984	406956	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_PLOTHEATMAP_PEAKS (H3K4_N_R4)	COMPLETED	0	2025-01-24 04:19:52.135	18.2s	10s	99.6%	235.7 MB	499.7 MB	26.9 MB	2.4 MB
1192	2b/b57860	256854	NFCORE_CUTANDRUN:CUTANDRUN:PREPARE_PEAKCALLING:DEEPTOOLS_BAMCOVERAGE (IgG_N_R1)	COMPLETED	0	2025-01-24 04:10:59.969	9m 12s	9m 8s	178.6%	237.5 MB	1 GB	9.6 GB	1.5 GB
1337	6f/9005bb	421892	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CONSENSUS_PEAK_COUNTS (H3K4_A)	COMPLETED	0	2025-01-24 04:20:08.190	4.2s	0ms	49.9%	3.1 MB	4.3 MB	3.4 MB	3.2 MB
1336	f8/b80d62	420920	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CONSENSUS_PEAK_COUNTS (nH3K4_A)	COMPLETED	0	2025-01-24 04:20:06.947	5.6s	0ms	22.6%	3.1 MB	4.3 MB	113.4 KB	4 KB
1326	f5/b6ad77	408403	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_PLOTHEATMAP_PEAKS (H3K4_N_R1)	COMPLETED	0	2025-01-24 04:19:53.620	19.1s	14s	99.2%	207.8 MB	345.1 MB	27.2 MB	2.6 MB
1295	41/11f122	424835	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (H3K4_N_R2)	COMPLETED	0	2025-01-24 04:20:12.731	22.5s	3s	306.1%	92.8 MB	8.5 GB	34.1 MB	8.5 KB
1294	58/bc9bd0	424725	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (nH3K4_A_R1)	COMPLETED	0	2025-01-24 04:20:12.141	23.9s	2s	314.4%	90.7 MB	8.5 GB	29.1 MB	8.5 KB
1329	6d/b19029	412129	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:PLOT_CONSENSUS_PEAKS	COMPLETED	0	2025-01-24 04:19:57.931	40.6s	5s	253.6%	92.5 MB	8.6 GB	46.1 MB	28.8 KB
1296	4d/701ce1	432575	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (H3K4_N_R4)	COMPLETED	0	2025-01-24 04:20:35.239	5.1s	3s	332.9%	101.3 MB	8.7 GB	31.2 MB	8.5 KB
1297	28/9d8e0c	433283	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (nH3K27_N_R1)	COMPLETED	0	2025-01-24 04:20:36.089	10.4s	3s	318.5%	89.4 MB	8.5 GB	29 MB	8.5 KB
1298	be/211994	435705	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (H3K4_A_R1)	COMPLETED	0	2025-01-24 04:20:40.404	10.1s	2s	281.0%	104.3 MB	8.7 GB	32.4 MB	8.5 KB
1299	21/274790	437736	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (H3K4_A_R2)	COMPLETED	0	2025-01-24 04:20:46.511	5.1s	3s	329.3%	87 MB	8.5 GB	31.6 MB	8.5 KB
1300	fb/e4ca58	439709	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (H3K4_N_R1)	COMPLETED	0	2025-01-24 04:20:50.543	5.2s	2s	370.3%	90.1 MB	8.5 GB	31.3 MB	8.5 KB
1301	68/0746a4	440114	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (nH3K4_A_R2)	COMPLETED	0	2025-01-24 04:20:51.669	5s	3s	392.1%	90 MB	8.5 GB	29 MB	8.5 KB
1303	cb/6b946b	442285	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (H3K4_N_R3)	COMPLETED	0	2025-01-24 04:20:55.749	5s	3s	302.8%	90.2 MB	8.5 GB	34.3 MB	8.5 KB
1305	f1/4a820d	442525	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (nH3K27_A_R1)	COMPLETED	0	2025-01-24 04:20:56.655	4.5s	3s	346.9%	91.3 MB	8.5 GB	29.1 MB	8.5 KB
1212	24/2a02fd	361630	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_COMPUTEMATRIX_PEAKS (H3K4_N_R2)	COMPLETED	0	2025-01-24 04:18:58.362	2m 7s	2m 4s	575.9%	831.9 MB	2 GB	18.9 GB	143.6 MB
1304	d1/32a8f7	444859	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (nH3K27_A_R3)	COMPLETED	0	2025-01-24 04:21:00.803	5.9s	3s	325.9%	89.6 MB	8.5 GB	29 MB	8.5 KB
1306	de/2226d2	444995	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (nH3K4_N_R1)	COMPLETED	0	2025-01-24 04:21:01.186	5.7s	3s	342.0%	87.8 MB	8.5 GB	29.1 MB	8.5 KB
1308	d0/548185	447687	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (nH3K27_N_R3)	COMPLETED	0	2025-01-24 04:21:06.912	5.7s	3s	342.1%	89.9 MB	8.5 GB	29.1 MB	8.5 KB
1307	91/c90962	447575	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (nH3K4_N_R3)	COMPLETED	0	2025-01-24 04:21:06.739	6.1s	3s	251.1%	93.6 MB	8.7 GB	29.1 MB	8.5 KB
1309	33/d995b2	451754	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (H3K4_A_R4)	COMPLETED	0	2025-01-24 04:21:12.616	5.3s	3s	337.5%	97.3 MB	8.7 GB	29.9 MB	8.5 KB
1310	9f/350c49	452109	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (nH3K27_N_R2)	COMPLETED	0	2025-01-24 04:21:12.838	6.2s	2s	312.0%	95.1 MB	8.7 GB	29.1 MB	8.5 KB
1311	91/a45b27	456117	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (nH3K27_A_R2)	COMPLETED	0	2025-01-24 04:21:17.912	5.6s	3s	338.4%	89.7 MB	8.5 GB	29.3 MB	8.5 KB
1312	61/d47d5b	457081	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (nH3K4_A_R3)	COMPLETED	0	2025-01-24 04:21:19.103	5.5s	3s	323.9%	84.3 MB	8.5 GB	29 MB	8.5 KB
1314	3e/459ea4	1831	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (H3K27_N_R4)	COMPLETED	0	2025-01-24 04:21:24.577	5.3s	2s	328.6%	95.8 MB	8.7 GB	35.1 MB	8.5 KB
1313	7b/8af32b	1489	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (H3K4_A_R3)	COMPLETED	0	2025-01-24 04:21:23.512	6.6s	2s	327.7%	90 MB	8.5 GB	32.1 MB	8.5 KB
1315	a6/f9bbff	4688	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (H3K27_N_R2)	COMPLETED	0	2025-01-24 04:21:29.915	5.5s	3s	277.0%	88.5 MB	8.5 GB	42 MB	8.5 KB
1316	d6/6beb29	4746	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (H3K27_A_R3)	COMPLETED	0	2025-01-24 04:21:30.125	6s	2s	352.7%	105.1 MB	8.7 GB	32.8 MB	8.5 KB
1339	84/65de87	447591	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_PLOTHEATMAP_PEAKS (H3K4_N_R2)	COMPLETED	0	2025-01-24 04:21:06.759	30.4s	26s	99.9%	590.5 MB	854.8 MB	30.1 MB	5.3 MB
1320	f1/aa8d55	7364	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (H3K27_A_R2)	COMPLETED	0	2025-01-24 04:21:35.458	5.6s	2s	351.1%	91 MB	8.5 GB	32.3 MB	8.5 KB
1321	d8/811b98	7775	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (H3K27_A_R4)	COMPLETED	0	2025-01-24 04:21:36.174	5.3s	3s	319.2%	87.8 MB	8.5 GB	30.8 MB	8.5 KB
1323	05/3050dc	10560	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (nH3K4_N_R2)	COMPLETED	0	2025-01-24 04:21:41.516	5s	2s	304.2%	95.1 MB	8.7 GB	29.1 MB	8.5 KB
1322	8a/4c5c0d	9996	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (H3K27_A_R1)	COMPLETED	0	2025-01-24 04:21:41.033	5.9s	3s	328.7%	88.1 MB	8.5 GB	31.4 MB	8.5 KB
1324	dc/e1f9d0	12541	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (H3K27_N_R1)	COMPLETED	0	2025-01-24 04:21:46.542	4.9s	3s	319.2%	116.1 MB	8.7 GB	36.9 MB	8.5 KB
1325	4f/caa052	13413	NFCORE_CUTANDRUN:CUTANDRUN:PEAK_QC:CALCULATE_PEAK_REPROD (H3K27_N_R3)	COMPLETED	0	2025-01-24 04:21:46.999	5.4s	3s	420.8%	115.7 MB	8.7 GB	37 MB	8.5 KB
1223	bc/d81836	394388	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_COMPUTEMATRIX_PEAKS (H3K27_N_R3)	COMPLETED	0	2025-01-24 04:19:36.937	2m 28s	2m 20s	741.2%	1 GB	2.2 GB	19.5 GB	252.9 MB
1340	71/c65020	19395	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_PLOTHEATMAP_PEAKS (H3K27_N_R3)	COMPLETED	0	2025-01-24 04:22:05.645	38.4s	36s	99.8%	650.6 MB	787.7 MB	34.5 MB	8.9 MB
1227	19/2168af	447386	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_COMPUTEMATRIX_PEAKS (H3K27_N_R4)	COMPLETED	0	2025-01-24 04:21:05.733	1m 46s	1m 42s	791.5%	905 MB	2 GB	17.3 GB	189.1 MB
1225	2d/3a4090	407418	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_COMPUTEMATRIX_PEAKS (H3K27_N_R1)	COMPLETED	0	2025-01-24 04:19:52.597	3m 2s	2m 56s	566.8%	1 GB	2.2 GB	18.6 GB	251 MB
1338	97/2d4f4d	15041	NFCORE_CUTANDRUN:CUTANDRUN:PREPARE_PEAKCALLING:BEDTOOLS_SORT (IgG_N_R1)	COMPLETED	0	2025-01-24 04:21:51.469	1m 22s	1m 18s	95.2%	7.9 GB	10.2 GB	774.4 MB	774.3 MB
1341	8e/8bfdea	33747	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_PLOTHEATMAP_PEAKS (H3K27_N_R4)	COMPLETED	0	2025-01-24 04:22:52.580	31.5s	28s	99.8%	702 MB	966.9 MB	32.5 MB	6.9 MB
1342	25/923792	35777	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_PLOTHEATMAP_PEAKS (H3K27_N_R1)	COMPLETED	0	2025-01-24 04:22:56.085	42.8s	40s	100.0%	781.8 MB	1 GB	34.3 MB	8.9 MB
444	c8/fc1a13	42642	NFCORE_CUTANDRUN:CUTANDRUN:SAMTOOLS_CUSTOMVIEW (H3K4_N_R1)	COMPLETED	0	2025-01-24 04:23:13.043	57.1s	51s	208.4%	434.1 MB	593.2 MB	3 GB	2.6 GB
1229	4c/67657d	19073	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_COMPUTEMATRIX_PEAKS (H3K4_N_R3)	COMPLETED	0	2025-01-24 04:22:04.623	2m 19s	2m 17s	517.0%	836.7 MB	2 GB	19.4 GB	151 MB
1343	31/508f78	61208	NFCORE_CUTANDRUN:CUTANDRUN:PREPARE_PEAKCALLING:UCSC_BEDCLIP (IgG_N_R1)	COMPLETED	0	2025-01-24 04:24:23.844	22.7s	21s	85.2%	8 MB	18.5 MB	774.4 MB	774.3 MB
1344	6c/4f9f6c	61781	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_PLOTHEATMAP_PEAKS (H3K4_N_R3)	COMPLETED	0	2025-01-24 04:24:24.872	25.7s	23s	100.0%	612.6 MB	877.3 MB	30.4 MB	5.7 MB
477	bc/c648ab	57266	NFCORE_CUTANDRUN:CUTANDRUN:SAMTOOLS_CUSTOMVIEW (H3K4_N_R4)	COMPLETED	0	2025-01-24 04:24:10.126	49.3s	47s	210.4%	414.9 MB	613.2 MB	2.9 GB	2.5 GB
1345	e4/42b3e1	67341	NFCORE_CUTANDRUN:CUTANDRUN:PREPARE_PEAKCALLING:UCSC_BEDGRAPHTOBIGWIG (IgG_N_R1)	COMPLETED	0	2025-01-24 04:24:47.562	1m 5s	1m 3s	92.4%	72.1 MB	86.4 MB	2.3 GB	142.7 MB
492	ec/59fbb4	70197	NFCORE_CUTANDRUN:CUTANDRUN:SAMTOOLS_CUSTOMVIEW (nH3K27_N_R1)	COMPLETED	0	2025-01-24 04:24:59.439	55.2s	54s	214.2%	537 MB	684.4 MB	3.4 GB	3 GB
1346	bf/b69cb9	79614	NFCORE_CUTANDRUN:CUTANDRUN:IGV_SESSION (igv)	COMPLETED	0	2025-01-24 04:25:54.316	18.5s	0ms	21.9%	2.9 MB	11.5 MB	680.8 KB	31.9 KB
1231	aa/f5c62a	33425	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_COMPUTEMATRIX_PEAKS (H3K27_N_R2)	COMPLETED	0	2025-01-24 04:22:51.556	3m 29s	3m 26s	811.0%	1.5 GB	2.7 GB	23 GB	422.7 MB
495	23/8a6b38	79763	NFCORE_CUTANDRUN:CUTANDRUN:SAMTOOLS_CUSTOMVIEW (H3K4_N_R2)	COMPLETED	0	2025-01-24 04:25:54.657	1m 8s	1m 6s	208.7%	600.4 MB	700.4 MB	3.9 GB	3.4 GB
1348	64/90c4c9	88830	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_PLOTHEATMAP_PEAKS (H3K27_N_R2)	COMPLETED	0	2025-01-24 04:26:21.719	1m 6s	1m 3s	100.0%	1.5 GB	1.7 GB	39.7 MB	14.6 MB
500	6c/a5165d	94760	NFCORE_CUTANDRUN:CUTANDRUN:SAMTOOLS_CUSTOMVIEW (nH3K4_N_R2)	COMPLETED	0	2025-01-24 04:27:02.388	1m 19s	1m 17s	210.2%	692 MB	829.2 MB	4.8 GB	4.2 GB
503	2d/7d6feb	105019	NFCORE_CUTANDRUN:CUTANDRUN:SAMTOOLS_CUSTOMVIEW (nH3K4_A_R3)	COMPLETED	0	2025-01-24 04:28:21.396	1m 23s	1m 21s	211.3%	782 MB	876.5 MB	5 GB	4.3 GB
